Product Name,Rating (Stars),Number of Reviews,Bought Last Month,Current MRP,Dashed MRP,Discount (%),Free Delivery,Brand,Product,Color,RAM,Storage,New Bought Last Month,New Dashed MRP,New Discount (%)
"Samsung Galaxy Z Flip4 5G (Pink Gold, 8GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers",3.5,41,0,59990.0,₹106999,(44% off),Yes,Samsung,Samsung Galaxy Z Flip4 5G ,Pink,8GB,256GB,0,106999,44.0
"Samsung Galaxy S20 Ultra (Cosmic Gray, 12GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",4.2,285,0,69999.0,₹99999,(30% off),Yes,Samsung,Samsung Galaxy S20 Ultra ,Gray,12GB,128GB,0,99999,30.0
"(Refurbished) Samsung Galaxy Z Flip5 5G (Mint, 8GB RAM, 256GB Storage)",2.8,13,0,57999.0,₹99999,(42% off),Yes,Samsung,Samsung Galaxy Z Flip5 5G ,Black,8GB,256GB,0,99999,42.0
"Samsung Galaxy A16 5G (Light Green, 8GB RAM, 256GB Storage) | Super AMOLED | 50MP Triple Camera with Ultra Wide Lens | 6 OS & 6 Years Security Updates | IP54 | Tap & Pay | 5000mAh",3.3,11,0,21999.0,₹24499,(10% off),Yes,Samsung,Samsung Galaxy A16 5G ,Green,8GB,256GB,0,24499,10.0
"samsung Galaxy A55 5G (Awesome Navy, 8GB RAM, 128GB Storage) Without Offer",4.0,327,0,31979.0,₹42999,(26% off),Yes,Samsung,,Black,8GB,128GB,0,42999,26.0
"Samsung Galaxy Z Fold6 5G AI Smartphone (Navy, 12GB RAM, 512GB Storage)",4.3,73,0,156999.0,₹176999,(11% off),Yes,Samsung,Samsung Galaxy Z Fold6 5G AI Smartphone ,Black,12GB,512GB,0,176999,11.0
"Samsung Galaxy A06 (Black, 4GB RAM, 64GB Storage) Without Offer",5.0,1,0,8900.0,₹11499,(23% off),Yes,Samsung,Samsung Galaxy A06 ,Black,4GB,64GB,0,11499,23.0
"Samsung Galaxy Z Flip6 5G AI Smartphone (Blue, 12GB RAM, 256GB Storage) Without Offer",1.0,1,50+ bought in past month,79230.0,₹109999,(28% off),Yes,Samsung,Samsung Galaxy Z Flip6 5G AI Smartphone ,Blue,12GB,256GB,50,109999,28.0
"Samsung Galaxy Z Fold6 5G AI Smartphone (Silver Shadow, 12GB RAM, 512GB Storage)",4.3,73,0,164499.0,₹176999,(7% off),Yes,Samsung,Samsung Galaxy Z Fold6 5G AI Smartphone ,Silver,12GB,512GB,0,176999,7.0
"Samsung Galaxy S20 Ultra (Cosmic Gray, 12GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",4.2,285,0,69999.0,₹99999,(30% off),Yes,Samsung,Samsung Galaxy S20 Ultra ,Gray,12GB,128GB,0,99999,30.0
"Samsung Galaxy A13 Black, 6GB RAM, 128GB Storage with No Cost EMI/Additional Exchange Offers, (SM-A135FZKJINS)",4.0,"1,432",0,13580.0,₹20990,(35% off),Yes,Samsung,"Samsung Galaxy A13 Black, 6GB RAM, 128GB Storage with No Cost EMI/Additional Exchange Offers, ",Black,6GB,128GB,0,20990,35.0
