rating_stars,number_of_reviews,bought_last_month,original_mrp,discount%,free_delivery,storage_in_GB,RAM_in_GB,brand_apple,brand_oneplus,brand_oppo,brand_realme,brand_samsung,brand_vivo,brand_xiaomi,color_Black,color_Black Titanium,color_Blue,color_Blue Titanium,color_Desert Titanium,color_Gold,color_Graphite,color_Gray,color_Green,color_Midnight,color_Natural Titanium,color_Pacific Blue,color_Pink,color_Purple,color_Red,color_Silver,color_Space Black,color_Starlight,color_Teal,color_Ultramarine,color_White,color_White Titanium,color_Yellow
0.5,-0.16214788243481862,3.713474337023972,-0.9125985994915657,-0.476923,1,-0.6589744436774078,-0.6535723102362648,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.18851072353315787,-0.037322746285773555,-0.8059765547817391,-0.538462,1,-0.6589744436774078,-0.6535723102362648,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35,-0.18388687443999366,-0.037322746285773555,-0.6780301011299471,0.015385,1,0.3369567054572136,0.1600031796843969,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,-0.1532452476136517,3.713474337023972,-0.6993545100719125,0.169231,1,-0.6589744436774078,0.1600031796843969,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.65,-0.17981512673108785,0.37943248519308703,-0.4221371938263633,-0.846154,1,0.3369567054572136,1.7871541595257203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,-0.17843487327044183,0.37943248519308703,-0.7846521458397737,-0.569231,1,-0.6589744436774078,0.1600031796843969,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.15648884324616988,-0.037322746285773555,-0.7633277368978084,-0.261538,1,-0.6589744436774078,0.1600031796843969,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.55,-0.18768257145677025,2.0464534111085295,-0.8912741905496003,-0.507692,1,-0.6589744436774078,0.1600031796843969,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55,-0.18402489978605827,-0.28737588517308993,-0.336839558058502,-0.846154,-1,2.3288190037264562,1.7871541595257203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,-0.1855431785927689,-0.037322746285773555,-0.7206789190138778,-0.6,-1,0.3369567054572136,1.7871541595257203,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55,-0.17470818892669754,0.37943248519308703,-0.8486253726656697,-0.046154,-1,-0.6589744436774078,-0.6535723102362648,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,-0.18022920276928167,-0.2040248388773178,-0.46478601171029393,-0.753846,-1,0.3369567054572136,0.1600031796843969,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.65,-0.16539147806733678,-0.037322746285773555,-0.5074348295942246,-0.723077,-1,-0.6589744436774078,0.1600031796843969,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.45,-0.17305188477392228,-0.37072693146886204,-0.6780301011299471,-0.169231,-1,0.3369567054572136,0.1600031796843969,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.18326576038270295,-0.45407797776463416,-0.6780301011299471,-0.415385,-1,0.3369567054572136,1.7871541595257203,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45,-0.18864874887922248,1.2129429481508083,-0.8912741905496003,-0.507692,-1,-0.6589744436774078,0.1600031796843969,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55,-0.1610436796663018,-0.37072693146886204,-0.4221371938263633,-0.2,-1,0.3369567054572136,1.7871541595257203,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.19016702768593313,-0.037322746285773555,-0.7633277368978084,0.046154,-1,-0.6589744436774078,0.1600031796843969,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55,-0.14841436050139056,-0.45407797776463416,-0.8059765547817391,-0.384615,-1,-0.6589744436774078,-0.6535723102362648,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.17643350575250508,-0.037322746285773555,-0.8486253726656697,0.015385,-1,-0.6589744436774078,-0.6535723102362648,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.18326576038270295,-0.28737588517308993,-0.6993545100719125,-0.076923,-1,-0.6589744436774078,0.1600031796843969,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55,-0.14841436050139056,-0.45407797776463416,-0.8059765547817391,-0.384615,1,-0.6589744436774078,-0.6535723102362648,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.17643350575250508,-0.037322746285773555,-0.8486253726656697,0.015385,1,-0.6589744436774078,-0.6535723102362648,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.18326576038270295,-0.28737588517308993,-0.6993545100719125,-0.076923,1,-0.6589744436774078,0.1600031796843969,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.19016702768593313,-0.037322746285773555,-0.7633277368978084,0.046154,1,-0.6589744436774078,0.1600031796843969,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,-0.14303137200487104,-0.037322746285773555,-0.46478601171029393,-0.753846,1,0.3369567054572136,0.1600031796843969,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55,-0.19189234451174067,-0.2040248388773178,-0.8273009637237044,-0.261538,1,-0.6589744436774078,0.1600031796843969,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.3,-0.19161629381961146,-0.2040248388773178,-0.9127905191720433,-0.261538,1,-0.6589744436774078,-0.6535723102362648,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.19016702768593313,-0.28737588517308993,-0.7420033279558431,-0.076923,1,0.3369567054572136,0.1600031796843969,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.189683938974707,-0.41240245461674807,-0.7206789190138778,-0.107692,-1,-0.6589744436774078,0.1600031796843969,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,-0.18223057028721842,-0.037322746285773555,-0.4221371938263633,-0.846154,-1,0.3369567054572136,1.7871541595257203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.5,-0.15648884324616988,-0.037322746285773555,-0.7633277368978084,-0.169231,-1,-0.6589744436774078,0.1600031796843969,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.19140925580051454,-0.28737588517308993,-0.933923008433531,-0.569231,-1,-0.6589744436774078,-0.6535723102362648,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.85,-0.1895459136286424,-0.037322746285773555,-0.7846521458397737,-0.569231,-1,-0.6589744436774078,0.1600031796843969,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,-0.19002900233986852,-0.28737588517308993,-0.7206789190138778,-0.6,-1,0.3369567054572136,1.7871541595257203,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55,0.12004493759426324,1.2129429481508083,-0.6460434877169992,-0.538462,1,0.3369567054572136,0.1600031796843969,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55,0.12004493759426324,3.713474337023972,-0.7100167145428952,-0.323077,1,-0.6589744436774078,-0.6535723102362648,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,-0.16207886976178631,-0.037322746285773555,-0.5074348295942246,-0.723077,1,-0.6589744436774078,0.1600031796843969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45,-0.15283117157545786,0.37943248519308703,-0.8912741905496003,-0.507692,1,-0.6589744436774078,-1.4671478001569265,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55,0.12004493759426324,2.0464534111085295,-0.6460434877169992,-0.538462,1,0.3369567054572136,0.1600031796843969,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55,0.12004493759426324,3.713474337023972,-0.7100167145428952,-0.323077,1,-0.6589744436774078,-0.6535723102362648,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,-0.16787593429649966,1.2129429481508083,-0.6140568743040512,-0.353846,1,-0.6589744436774078,0.1600031796843969,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45,-0.15283117157545786,3.713474337023972,-0.869949781607635,-0.630769,1,-0.6589744436774078,-0.6535723102362648,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55,0.12004493759426324,3.713474337023972,-0.7100167145428952,-0.323077,1,-0.6589744436774078,-0.6535723102362648,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45,-0.15283117157545786,2.0464534111085295,-0.8912741905496003,-0.507692,-1,-0.6589744436774078,-1.4671478001569265,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55,2.2402522784926377,-0.28737588517308993,-0.6993545100719125,-0.046154,-1,-0.6589744436774078,3.4143051393670443,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.1698082891414041,-0.28737588517308993,-0.18756869546474475,-0.815385,-1,0.3369567054572136,1.7871541595257203,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,-0.16787593429649966,0.37943248519308703,-0.6140568743040512,-0.353846,-1,-0.6589744436774078,0.1600031796843969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,-0.16207886976178631,-0.12067379258154567,-0.5074348295942246,-0.723077,-1,-0.6589744436774078,0.1600031796843969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45,-0.07298350887708475,-0.28737588517308993,0.3668659370263536,0.815385,-1,0.3369567054572136,0.1600031796843969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45,-0.07298350887708475,-0.28737588517308993,0.3668659370263536,0.815385,1,0.3369567054572136,0.1600031796843969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.65,-0.18733750809160876,-0.45407797776463416,1.3691131572987236,-0.507692,1,2.3288190037264562,1.7871541595257203,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45,-0.15283117157545786,0.37943248519308703,-0.8486253726656697,-0.753846,1,-0.6589744436774078,0.1600031796843969,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,-0.09693090641929346,-0.45407797776463416,1.518405344301423,0.538462,1,0.3369567054572136,1.7871541595257203,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,-0.16207886976178631,-0.12067379258154567,-0.44346160276832863,-0.753846,1,0.3369567054572136,0.1600031796843969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45,-0.15283117157545786,0.37943248519308703,-0.8486253726656697,-0.753846,1,-0.6589744436774078,0.1600031796843969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,-0.09693090641929346,-0.45407797776463416,1.518405344301423,0.538462,1,0.3369567054572136,1.7871541595257203,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.35,-0.18036722811534628,-0.41240245461674807,2.5632800580487816,0.538462,1,0.3369567054572136,1.7871541595257203,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,-0.16207886976178631,-0.28737588517308993,-0.44346160276832863,-0.753846,1,0.3369567054572136,0.1600031796843969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,-0.16207886976178631,-0.12067379258154567,-0.44346160276832863,-0.753846,1,0.3369567054572136,0.1600031796843969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,-0.16787593429649966,0.37943248519308703,-0.5500836474781552,-0.415385,1,0.3369567054572136,0.1600031796843969,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,-0.16207886976178631,-0.2040248388773178,-0.5074348295942246,-0.723077,1,-0.6589744436774078,0.1600031796843969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.65,-0.18733750809160876,-0.45407797776463416,1.3691131572987236,-0.507692,1,2.3288190037264562,1.7871541595257203,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,2.3279673859166934,-0.28737588517308993,0.3668659370263536,0.969231,1,-0.6589744436774078,0.1600031796843969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.1698082891414041,-0.2040248388773178,-0.18756869546474475,-0.815385,1,0.3369567054572136,1.7871541595257203,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,-0.19147826847354685,-0.28737588517308993,-0.44346160276832863,-0.138462,1,0.3369567054572136,0.1600031796843969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,-0.19161629381961146,-0.41240245461674807,-0.7739899413687911,-0.630769,1,-0.6589744436774078,0.1600031796843969,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45,-0.15283117157545786,0.37943248519308703,-0.8486253726656697,-0.753846,1,-0.6589744436774078,0.1600031796843969,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,-0.16207886976178631,-0.28737588517308993,-0.44346160276832863,-0.753846,1,0.3369567054572136,0.1600031796843969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,0.6584818125922814,-0.45407797776463416,-0.5287592385361899,0.2,1,-0.6589744436774078,1.7871541595257203,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.1698082891414041,-0.37072693146886204,-0.2515419222906407,-0.784615,1,0.3369567054572136,0.1600031796843969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,2.3279673859166934,-0.41240245461674807,0.3668659370263536,1.0,1,-0.6589744436774078,0.1600031796843969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45,-0.07298350887708475,-0.41240245461674807,0.3668659370263536,0.815385,1,0.3369567054572136,0.1600031796843969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,-0.19196135718477297,-0.37072693146886204,0.17494625654866572,-0.630769,-1,0.3369567054572136,0.1600031796843969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,2.3279673859166934,-0.41240245461674807,0.3668659370263536,1.0,-1,-0.6589744436774078,0.1600031796843969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45,-0.07298350887708475,-0.45407797776463416,0.3668659370263536,0.753846,-1,0.3369567054572136,0.1600031796843969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.1698082891414041,-0.37072693146886204,-0.2515419222906407,-0.784615,-1,0.3369567054572136,0.1600031796843969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.1698082891414041,-0.28737588517308993,-0.31551514911653666,-0.784615,-1,-0.6589744436774078,0.1600031796843969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,-0.19147826847354685,-0.28737588517308993,-0.44346160276832863,-0.138462,-1,0.3369567054572136,0.1600031796843969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45,-0.15283117157545786,0.37943248519308703,-0.8912741905496003,-0.507692,-1,-0.6589744436774078,-1.4671478001569265,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45,-0.15283117157545786,0.37943248519308703,-0.8486253726656697,-0.753846,-1,-0.6589744436774078,0.1600031796843969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45,-0.19216839520386989,-0.37072693146886204,0.47348798173618023,-0.107692,-1,0.3369567054572136,0.1600031796843969,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.1698082891414041,-0.45407797776463416,-0.27286633123260606,-0.661538,-1,0.3369567054572136,1.7871541595257203,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45,-0.15283117157545786,3.713474337023972,-0.869949781607635,-0.630769,-1,-0.6589744436774078,-0.6535723102362648,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.1698082891414041,-0.37072693146886204,-0.2515419222906407,-0.784615,-1,0.3369567054572136,0.1600031796843969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.65,-0.18733750809160876,-0.45407797776463416,2.2860627418032324,-0.753846,-1,0.3369567054572136,1.7871541595257203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.6,-0.19189234451174067,-0.41240245461674807,-0.9872340307884443,-0.6,-1,-1.1569400182447185,-1.4671478001569265,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.1698082891414041,-0.41240245461674807,-0.31551514911653666,-0.784615,-1,-0.6589744436774078,0.1600031796843969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.65,-0.18733750809160876,-0.45407797776463416,2.2860627418032324,-0.753846,1,0.3369567054572136,1.7871541595257203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.6,-0.19189234451174067,-0.45407797776463416,-0.965909621846479,-0.753846,1,-0.6589744436774078,-1.4671478001569265,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.1698082891414041,-0.45407797776463416,-0.27286633123260606,-0.661538,1,0.3369567054572136,1.7871541595257203,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45,-0.15283117157545786,0.37943248519308703,-0.8486253726656697,-0.753846,1,-0.6589744436774078,0.1600031796843969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,-0.1895459136286424,-0.45407797776463416,1.049247023169244,0.353846,1,0.3369567054572136,0.1600031796843969,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.6,-0.17270682140876079,-0.45407797776463416,0.8999761605754867,-0.076923,1,-0.6589744436774078,1.7871541595257203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.1,-0.19147826847354685,-0.45407797776463416,0.8999761605754867,0.292308,1,0.3369567054572136,0.1600031796843969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,-0.19161629381961146,-0.45407797776463416,-0.7100167145428952,-0.692308,1,0.3369567054572136,0.1600031796843969,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.1698082891414041,-0.45407797776463416,-0.31551514911653666,-0.2,1,-0.6589744436774078,0.1600031796843969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.65,-0.18733750809160876,-0.45407797776463416,2.5419556491068165,-0.661538,1,2.3288190037264562,1.7871541595257203,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,-0.19230642054993446,-0.45407797776463416,-0.9872340307884443,-0.292308,1,-1.1569400182447185,-1.4671478001569265,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.0,-0.19230642054993446,-0.41240245461674807,1.1132202499951398,-0.138462,1,0.3369567054572136,1.7871541595257203,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.65,-0.18733750809160876,-0.45407797776463416,2.5419556491068165,-0.784615,1,2.3288190037264562,1.7871541595257203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.6,-0.17270682140876079,-0.45407797776463416,0.8999761605754867,-0.076923,1,-0.6589744436774078,1.7871541595257203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.09354928544071067,-0.45407797776463416,-0.7848440655202514,0.076923,1,-0.6589744436774078,-0.6535723102362648,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8,-0.19161629381961146,-0.037322746285773555,-0.46478601171029393,-0.353846,-1,0.3369567054572136,0.1600031796843969,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.18878677422528709,-0.037322746285773555,-0.7206789190138778,-0.292308,-1,-0.6589744436774078,0.1600031796843969,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.65,-0.189683938974707,-0.28737588517308993,-0.5287592385361899,-0.076923,-1,-0.6589744436774078,0.1600031796843969,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35,-0.18726849541857646,-0.037322746285773555,-0.8059765547817391,-0.230769,-1,-0.6589744436774078,-0.6535723102362648,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.65,-0.1895459136286424,-0.28737588517308993,-0.5287592385361899,-0.076923,-1,-0.6589744436774078,0.1600031796843969,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.65,-0.189683938974707,-0.2040248388773178,-0.48611042065225923,-0.169231,-1,0.3369567054572136,0.1600031796843969,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.2,-0.19140925580051454,-0.37072693146886204,-0.9552474173754963,0.076923,-1,-1.1569400182447185,-1.4671478001569265,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,-0.18878677422528709,-0.12067379258154567,-0.7206789190138778,-0.292308,-1,-0.6589744436774078,0.1600031796843969,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55,-0.17091249190992094,-0.37072693146886204,-0.6780301011299471,-0.415385,-1,-0.6589744436774078,0.1600031796843969,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.4,-0.19209938253083758,-0.28737588517308993,-0.5074348295942246,-0.323077,1,-0.6589744436774078,0.1600031796843969,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35,-0.1894078882825778,-0.037322746285773555,-0.9765718263174616,0.015385,1,-1.1569400182447185,-1.4671478001569265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
